id1,id2,tgl_transaksi,jumlah_debit,jumlah_kredit
537,3586494220604830,10/3/2001,427744.11,388536.29
538,3586494220604830,6/17/2013,501247.05,48072.84
539,3586494220604830,12/1/2009,30842.75,112888.91
540,3586494220604830,3/8/2004,111115.69,759648.26
541,3586494220604830,1/1/2022,955426.32,54372.72
542,3586494220604830,3/13/2005,903639.13,86470.23
543,3586494220604830,11/21/2003,980617.23,24712.19
544,3586494220604830,7/5/2010,832926.75,609884.07
545,3586494220604830,8/11/2002,843091.67,334872.36
546,3586494220604830,2/19/2019,394597.58,857601.21
547,3586494220604830,11/2/2016,598468.51,712824.23
548,3586494220604830,8/15/2022,769464.49,942061.35
549,3586494220604830,1/30/2002,99701.76,468199.49
550,3586494220604830,7/31/2017,606457.76,267550.62
551,3586494220604830,6/25/2006,52628.39,751413.39
552,3586494220604830,6/15/2022,917522.05,423210.44
553,3586494220604830,2/6/2006,991401.84,248124.21
554,3586494220604830,4/20/2012,690644.76,860813.5
555,3586494220604830,1/2/2009,729419.66,899346.32
556,3586494220604830,10/25/2009,540759.11,862514.63
557,3586494220604830,8/19/2015,524645.52,660161.48
558,3586494220604830,2/19/2016,785747.6,774478.45
559,3586494220604830,6/2/2017,746532.65,24460.55
560,3586494220604830,6/17/2008,993373.93,781786.78
561,3586494220604830,6/7/2007,701637.53,598227.2
562,3586494220604830,7/23/2013,930566.55,736932.66
563,3586494220604830,7/30/2002,595281.15,944678.13
564,3586494220604830,12/6/2018,214489.0,382406.89
565,3586494220604830,4/5/2010,580094.06,460927.03
566,3586494220604830,1/18/2006,791913.59,588639.68
567,3586494220604830,10/26/2000,526426.22,849989.41
568,3586494220604830,11/25/2014,560000.5,329531.6
569,3586494220604830,11/4/2018,56364.67,51833.66
570,3586494220604830,5/2/2017,495369.11,509146.14
571,3586494220604830,4/26/2013,302418.54,703701.12
572,3586494220604830,4/25/2016,867337.6,915680.78
573,3586494220604830,4/17/2005,67031.92,705662.56
574,3586494220604830,12/17/2006,512076.83,774230.79
575,3586494220604830,9/19/2014,726338.6,153963.03
576,3586494220604830,4/28/2017,113917.95,127359.76
577,3586494220604830,11/19/2001,760067.92,630363.3
578,3586494220604830,10/30/2007,505070.06,754665.67
579,3586494220604830,4/5/2008,813220.46,683157.07
580,3586494220604830,2/24/2005,114950.43,586844.25
581,3586494220604830,2/12/2013,127299.18,35225.39
582,3586494220604830,7/4/2016,275784.82,658949.66
583,3586494220604830,7/4/2011,375538.77,411135.05
584,3586494220604830,2/19/2001,807466.18,880167.76
585,3586494220604830,2/24/2011,941926.32,368790.47
586,3586494220604830,9/7/2011,777305.07,106319.11
587,3586494220604830,2/8/2010,346001.49,250161.78
588,3586494220604830,5/11/2019,568785.5,58527.38
589,3586494220604830,4/13/2008,256453.48,503905.92
590,3586494220604830,10/22/2019,349702.97,12264.9
591,3586494220604830,5/25/2000,997846.57,811474.06
592,3586494220604830,7/30/2006,616403.5,564355.98
593,3586494220604830,7/25/2019,916782.4,83209.59
594,3586494220604830,12/8/2008,674838.41,407561.86
595,3586494220604830,3/17/2006,868831.64,790212.01
596,3586494220604830,7/24/2020,233477.17,125562.89
597,3586494220604830,4/29/2004,157670.1,115541.61
598,3586494220604830,6/13/2013,469683.41,373725.88
599,3586494220604830,8/16/2000,332220.09,532463.47
600,3586494220604830,3/16/2010,689921.94,419359.04
601,3586494220604830,2/27/2017,838114.18,509905.11
602,3586494220604830,3/29/2021,590553.53,322122.12
603,3586494220604830,11/26/2006,94404.48,872806.93
604,3586494220604830,7/19/2000,952210.27,948872.93
605,3586494220604830,6/10/2016,576708.04,581767.67
606,3586494220604830,4/9/2010,965272.57,138203.82
607,3586494220604830,7/2/2021,685048.79,638345.69
608,3586494220604830,11/7/2021,829141.56,686705.98
609,3586494220604830,8/4/2004,536026.14,400915.54
610,3586494220604830,5/26/2004,884369.25,573569.01
611,3586494220604830,6/26/2021,995315.45,385013.91
612,3586494220604830,1/25/2019,395899.93,62294.39
613,3586494220604830,12/19/2005,990211.6,123210.94
614,3586494220604830,7/29/2006,824407.91,626568.55
615,3586494220604830,11/15/2006,890.91,500996.74
616,3586494220604830,3/10/2013,395267.95,892710.3
617,3586494220604830,4/20/2003,64583.12,821411.76
618,3586494220604830,5/29/2011,651037.67,21299.97
619,3586494220604830,3/25/2002,871660.77,7934.48
620,3586494220604830,5/10/2020,327102.07,262444.77
621,3586494220604830,12/5/2022,400649.28,907921.97
622,3586494220604830,5/16/2015,451321.64,228322.78
623,3586494220604830,4/16/2011,511469.38,693262.22
624,3586494220604830,2/12/2004,551612.44,802364.7
625,3586494220604830,9/27/2008,615848.0,227832.18
626,3586494220604830,12/5/2012,199553.32,685804.28
627,3586494220604830,7/28/2020,384025.82,935952.43
628,3586494220604830,10/8/2022,827396.36,414662.18
629,3586494220604830,12/5/2021,898429.09,673006.03
630,3586494220604830,3/18/2006,638761.81,983719.23
631,3586494220604830,10/15/2010,803782.06,399725.76
632,3586494220604830,3/24/2016,776546.5,144847.28
633,3586494220604830,2/4/2014,41531.0,607898.92
634,3586494220604830,6/18/2018,871920.71,658303.83
635,3586494220604830,9/22/2014,209313.64,307922.44
636,3586494220604830,12/2/2013,247103.88,102490.77
637,3586494220604830,12/24/2008,882842.92,820253.7
638,3586494220604830,9/17/2009,448099.5,78263.71
639,3586494220604830,6/19/2003,406425.76,414469.36
640,3586494220604830,6/29/2015,538779.03,546302.75
641,3586494220604830,3/29/2009,256937.65,955943.7
642,3586494220604830,7/2/2016,299043.99,769880.76
643,3586494220604830,4/12/2000,501781.23,481299.82
644,3586494220604830,10/11/2001,60710.57,420759.75
645,3586494220604830,3/3/2015,681070.52,33931.77
646,3586494220604830,12/10/2003,560399.27,621242.17
647,3586494220604830,6/14/2017,740171.47,896779.67
648,3586494220604830,12/26/2018,613899.02,602585.24
649,3586494220604830,12/13/2022,692204.05,959819.03
650,3586494220604830,5/29/2005,664377.51,522971.72
651,3586494220604830,1/6/2000,366436.32,190759.42
652,3586494220604830,8/3/2000,534637.32,378903.18
653,3586494220604830,4/26/2015,265209.94,757031.63
654,3586494220604830,2/5/2010,214688.01,292547.73
655,3586494220604830,9/20/2022,100321.47,546052.43
656,3586494220604830,9/14/2007,718801.82,53926.61
657,3586494220604830,1/4/2001,892823.17,127213.97
658,3586494220604830,12/7/2018,750358.31,848392.08
659,3586494220604830,7/19/2007,748960.35,291075.78
660,3586494220604830,9/14/2019,958141.74,866362.83
661,3586494220604830,11/22/2018,426619.59,205758.62
662,3586494220604830,3/3/2014,967873.84,919071.54
663,3586494220604830,4/29/2015,911280.23,808981.8
664,3586494220604830,1/4/2003,780284.95,779216.7
665,3586494220604830,5/26/2009,228175.93,254098.85
666,3586494220604830,3/25/2008,691670.98,238085.31
667,3586494220604830,7/11/2013,970424.78,52264.16
668,3586494220604830,7/14/2003,196613.87,695592.36
669,3586494220604830,7/13/2020,983980.64,432978.42
670,3586494220604830,12/5/2015,625831.74,6521.43
671,3586494220604830,5/11/2015,128230.8,455628.35
672,3586494220604830,6/30/2002,734856.63,721765.81
673,3586494220604830,11/21/2019,632129.34,79726.08
674,3586494220604830,12/10/2020,226100.86,938281.72
675,3586494220604830,10/15/2004,733690.68,419351.01
676,3586494220604830,3/3/2007,762603.61,461604.86
677,3586494220604830,5/2/2020,710196.31,641648.3
678,3586494220604830,9/22/2004,713051.99,451489.65
679,3586494220604830,7/22/2002,7133.35,306892.62
680,3586494220604830,3/30/2021,407304.48,981011.53
681,3586494220604830,5/30/2002,710374.11,569314.46
682,3586494220604830,1/26/2014,529403.98,75496.08
683,3586494220604830,6/10/2010,321821.63,220197.6
684,3586494220604830,12/21/2003,254360.23,90515.03
685,3586494220604830,10/9/2010,115938.53,473171.38
686,3586494220604830,12/24/2003,618466.58,656028.23
687,3586494220604830,5/17/2018,623175.55,696911.91
688,3586494220604830,4/12/2008,178772.23,241096.14
689,3586494220604830,4/13/2018,845452.74,678054.66
690,3586494220604830,11/12/2006,434140.37,525491.11
691,3586494220604830,11/10/2012,340936.05,797028.73
692,3586494220604830,11/27/2002,491153.46,838681.4
693,3586494220604830,8/25/2014,982748.23,915595.15
694,3586494220604830,5/8/2018,396464.16,211801.77
695,3586494220604830,9/15/2013,737079.22,225212.64
696,3586494220604830,11/19/2017,20609.73,189341.66
697,3586494220604830,10/10/2018,443894.05,483692.78
698,3586494220604830,10/5/2011,8715.67,987309.16
699,3586494220604830,7/13/2011,260905.69,120785.87
700,3586494220604830,12/3/2018,718528.12,731284.92
701,3586494220604830,5/11/2004,125493.48,875803.89
702,3586494220604830,11/26/2016,737925.89,224310.82
703,3586494220604830,7/7/2004,704752.9,814788.37
704,3586494220604830,12/31/2020,7861.3,635458.83
705,3586494220604830,3/26/2015,446607.56,84268.03
706,3586494220604830,6/30/2020,276968.54,537087.7
707,3586494220604830,5/25/2003,843352.0,180790.35
708,3586494220604830,6/9/2015,172872.34,809480.44
709,3586494220604830,8/14/2003,125552.45,171554.92
710,3586494220604830,9/23/2006,203296.29,644897.31
711,3586494220604830,1/13/2017,892857.7,916040.85
712,3586494220604830,8/31/2022,737339.51,442080.67
713,3586494220604830,6/14/2006,881437.42,32405.7
714,3586494220604830,8/11/2006,830835.61,700285.06
715,3586494220604830,2/16/2019,512750.25,471163.63
716,3586494220604830,4/28/2014,177354.17,142625.1
717,3586494220604830,1/17/2016,502005.7,910205.79
718,3586494220604830,7/20/2006,933744.5,158326.52
719,3586494220604830,11/16/2001,880188.51,20653.36
720,3586494220604830,9/2/2014,68792.92,763612.24
721,3586494220604830,2/9/2020,604344.31,328710.87
722,3586494220604830,3/6/2015,277595.22,281493.89
723,3586494220604830,6/10/2019,118612.96,243079.05
724,3586494220604830,11/25/2012,270824.92,459559.75
725,3586494220604830,10/22/2011,119763.35,137650.99
726,3586494220604830,7/22/2022,892177.14,332168.05
727,3586494220604830,12/6/2011,585645.74,538210.23
728,3586494220604830,12/18/2021,673829.34,992747.4
729,3586494220604830,3/20/2001,927702.16,303042.52
730,3586494220604830,2/13/2006,75420.21,357671.74
731,3586494220604830,3/9/2013,132811.68,435110.66
732,3586494220604830,6/4/2016,704432.1,402793.25
733,3586494220604830,8/28/2010,468956.72,605071.94
734,3586494220604830,11/4/2016,229032.39,999495.67
735,3586494220604830,1/28/2021,958721.37,99811.09
736,3586494220604830,10/31/2012,244109.62,510256.63
737,3586494220604830,9/27/2020,937744.79,820278.84
738,3586494220604830,10/1/2006,881590.54,527943.45
739,3586494220604830,2/10/2010,682139.34,503349.18
740,3586494220604830,12/9/2004,488533.83,968027.06
741,3586494220604830,11/21/2013,457851.92,161103.54
742,3586494220604830,1/4/2006,107233.87,938319.26
743,3586494220604830,10/21/2021,682614.87,726569.15
744,3586494220604830,5/14/2017,341309.75,320672.51
745,3586494220604830,11/27/2011,69650.07,903666.19
746,3586494220604830,11/11/2015,254709.74,176440.63
747,3586494220604830,10/24/2021,120409.76,740963.38
748,3586494220604830,4/16/2013,994059.39,953821.77
749,3586494220604830,7/6/2016,200074.3,568812.93
750,3586494220604830,8/13/2011,821143.72,684082.34
751,3586494220604830,11/21/2014,162064.57,778740.46
752,3586494220604830,3/10/2016,891394.7,752673.18
753,3586494220604830,2/2/2008,399595.44,206091.03
754,3586494220604830,3/20/2002,800861.89,942758.36
755,3586494220604830,3/18/2005,957074.16,559584.78
756,3586494220604830,10/17/2012,921880.62,974933.41
757,3586494220604830,4/20/2007,318681.2,696221.09
758,3586494220604830,7/20/2016,925697.08,908321.45
759,3586494220604830,10/7/2014,478208.62,213254.24
760,3586494220604830,6/2/2014,938158.18,71014.67
761,3586494220604830,10/29/2001,190208.42,572765.12
762,3586494220604830,4/23/2000,906560.65,796971.04
763,3586494220604830,7/31/2001,357402.21,250876.26
764,3586494220604830,6/16/2018,667436.04,416157.27
765,3586494220604830,5/18/2018,729287.11,849591.47
766,3586494220604830,11/29/2015,517896.34,902348.24
767,3586494220604830,11/18/2019,515983.04,151716.0
768,3586494220604830,9/10/2004,270104.35,870836.85
769,3586494220604830,9/27/2000,187594.84,846680.93
770,3586494220604830,6/14/2001,84724.21,642121.22
771,3586494220604830,5/4/2020,866720.52,936829.56
772,3586494220604830,12/9/2011,393239.58,250447.98
773,3586494220604830,6/11/2000,510996.64,249837.43
774,3586494220604830,3/24/2021,204524.39,277871.78
775,3586494220604830,9/7/2014,377243.22,304566.68
776,3586494220604830,10/12/2000,598684.26,803328.27
777,3586494220604830,5/9/2004,611005.67,740798.54
778,3586494220604830,3/18/2010,471920.12,633380.25
779,3586494220604830,1/5/2015,972860.92,982646.52
780,3586494220604830,9/29/2019,384800.82,887139.02
781,3586494220604830,7/30/2022,352117.24,577592.95
782,3586494220604830,4/13/2003,797866.76,937981.72
783,3586494220604830,7/25/2015,893914.61,150162.77
784,3586494220604830,6/2/2003,194282.51,955869.01
785,3586494220604830,9/9/2001,869119.01,882010.01
786,3586494220604830,9/20/2003,8612.33,778405.27
787,3586494220604830,11/14/2003,286486.53,155449.83
788,3586494220604830,6/13/2017,385853.6,535106.17
789,3586494220604830,11/21/2000,63436.41,849845.84
790,3586494220604830,1/4/2016,176323.47,721422.79
791,3586494220604830,9/26/2007,671303.65,864809.02
792,3586494220604830,2/27/2021,39980.07,33698.14
793,3586494220604830,2/5/2011,2530.64,112683.38
794,3586494220604830,11/18/2017,498553.97,609276.63
795,3586494220604830,5/29/2007,527935.49,2306.44
796,3586494220604830,7/15/2004,165182.41,965541.56
797,3586494220604830,3/17/2018,303046.61,320231.4
798,3586494220604830,6/9/2017,316033.7,11011.75
799,3586494220604830,7/14/2016,83330.62,457760.0
800,3586494220604830,10/2/2000,155437.46,275229.5
801,3586494220604830,4/16/2008,904931.69,430168.26
802,3586494220604830,10/28/2003,216842.33,423846.31
803,3586494220604830,7/17/2009,448915.82,585032.66
804,3586494220604830,9/6/2003,812253.32,855466.87
805,3586494220604830,9/10/2017,882914.45,169808.78
806,3586494220604830,6/25/2017,664550.2,633632.73
807,3586494220604830,4/30/2016,55239.01,451465.92
808,3586494220604830,2/22/2005,523044.65,863432.31
809,3586494220604830,12/1/2013,864373.1,447767.04
810,3586494220604830,3/29/2009,382163.42,266328.83
811,3586494220604830,12/21/2006,201001.44,73201.16
812,3586494220604830,1/11/2006,395506.94,879016.19
813,3586494220604830,3/24/2020,819721.9,673982.64
814,3586494220604830,4/1/2021,874203.75,721776.43
815,3586494220604830,3/23/2005,957004.94,839647.79
816,3586494220604830,10/3/2005,235942.37,138082.18
817,3586494220604830,12/16/2007,652029.28,856162.06
818,3586494220604830,2/20/2011,755991.77,313757.34
819,3586494220604830,6/18/2008,231416.45,684960.89
820,3586494220604830,7/23/2001,988533.53,66306.64
821,3586494220604830,4/29/2008,28453.42,432548.37
822,3586494220604830,10/5/2007,870616.78,709255.28
823,3586494220604830,12/3/2001,573691.02,428026.48
824,3586494220604830,5/24/2007,246481.83,762666.24
825,3586494220604830,2/24/2017,770234.29,570614.5
826,3586494220604830,4/23/2021,112944.82,203606.31
827,3586494220604830,7/3/2012,385853.64,562717.46
828,3586494220604830,3/21/2011,913481.81,338315.11
829,3586494220604830,8/30/2018,173280.34,759080.02
830,3586494220604830,9/27/2014,610911.16,863795.88
831,3586494220604830,10/18/2012,873641.17,56784.88
832,3586494220604830,12/24/2008,948505.11,234650.84
833,3586494220604830,10/2/2009,505074.67,726452.65
834,3586494220604830,4/19/2004,844477.83,363651.3
835,3586494220604830,10/20/2005,742029.0,299940.55
836,3586494220604830,6/7/2021,960294.83,188371.89
837,3586494220604830,7/5/2015,167851.95,581362.25
838,3586494220604830,10/27/2020,342869.12,605467.02
839,3586494220604830,1/31/2012,222047.93,469263.06
840,3586494220604830,11/4/2003,764390.88,935252.47
841,3586494220604830,2/13/2014,393282.3,832743.49
842,3586494220604830,5/31/2002,102976.59,124006.54
843,3586494220604830,9/21/2002,777900.05,881101.16
844,3586494220604830,6/9/2015,768456.82,878252.21
845,3586494220604830,12/1/2018,625850.27,734099.91
846,3586494220604830,12/3/2020,879658.01,132953.12
847,3586494220604830,2/22/2021,713120.95,357668.35
848,3586494220604830,8/11/2004,517095.6,569702.05
849,3586494220604830,7/19/2016,903291.44,369706.07
850,3586494220604830,7/12/2009,291760.18,748572.76
851,3586494220604830,12/10/2007,698582.69,539327.48
852,3586494220604830,2/17/2006,840156.65,596918.55
853,3586494220604830,5/7/2016,939457.35,228995.84
854,3586494220604830,11/15/2005,689109.67,351207.18
855,3586494220604830,3/24/2010,153328.45,790036.96
856,3586494220604830,1/3/2005,490206.53,851423.12
857,3586494220604830,2/14/2019,273192.33,922823.1
858,3586494220604830,2/14/2008,366.85,501186.08
859,3586494220604830,7/23/2007,740925.45,872655.46
860,3586494220604830,6/10/2007,78915.05,150613.07
861,3586494220604830,1/22/2017,93127.05,25220.94
862,3586494220604830,12/3/2016,136634.97,660102.76
863,3586494220604830,8/23/2007,958485.68,990625.83
864,3586494220604830,11/17/2010,898319.07,99527.78
865,3586494220604830,9/21/2012,497946.55,288922.99
866,3586494220604830,9/29/2012,498987.99,413918.76
867,3586494220604830,2/18/2019,253659.79,666899.63
868,3586494220604830,11/9/2006,772123.11,434934.29
869,3586494220604830,3/12/2006,963020.94,32859.16
870,3586494220604830,12/17/2005,517393.98,741078.51
871,3586494220604830,2/16/2011,918084.23,719410.65
872,3586494220604830,8/6/2004,632035.21,853953.59
873,3586494220604830,4/6/2016,82710.13,497879.69
874,3586494220604830,7/25/2018,57757.87,625914.36
875,3586494220604830,3/29/2008,983599.82,149140.4
876,3586494220604830,12/31/2001,86552.87,248369.95
877,3586494220604830,1/12/2006,210582.94,281677.1
878,3586494220604830,12/2/2007,254509.73,675278.74
879,3586494220604830,1/31/2003,531965.43,559070.76
880,3586494220604830,1/9/2002,608144.33,856405.98
881,3586494220604830,1/30/2017,36900.8,151484.62
882,3586494220604830,8/27/2005,386782.8,480918.44
883,3586494220604830,3/5/2013,312409.95,115453.03
884,3586494220604830,7/11/2013,674687.73,247744.53
885,3586494220604830,12/20/2016,562759.32,539787.64
886,3586494220604830,11/7/2002,587894.01,701059.66
887,3586494220604830,11/25/2002,773995.71,372958.52
888,3586494220604830,9/15/2008,229269.91,956644.38
889,3586494220604830,9/6/2020,943097.65,724109.7
890,3586494220604830,10/11/2003,869311.08,944740.59
891,3586494220604830,6/2/2001,448841.33,519072.3
892,3586494220604830,4/19/2019,338972.08,170019.64
893,3586494220604830,2/20/2005,646164.79,767992.39
894,3586494220604830,7/19/2011,522540.34,417235.12
895,3586494220604830,1/26/2017,558946.63,56812.09
896,3586494220604830,8/31/2010,440466.9,916587.94
897,3586494220604830,2/21/2016,341380.25,757786.83
898,3586494220604830,3/11/2013,800324.59,852653.07
899,3586494220604830,1/1/2000,740318.51,766724.98
900,3586494220604830,9/26/2018,427742.52,662590.49
901,3586494220604830,1/9/2009,182030.38,786818.21
902,3586494220604830,12/1/2016,203210.82,18110.28
903,3586494220604830,11/29/2012,260941.27,738542.73
904,3586494220604830,6/29/2006,789368.95,536758.69
905,3586494220604830,8/20/2006,645866.12,417585.67
906,3586494220604830,5/4/2001,561181.38,570698.65
907,3586494220604830,6/13/2022,760751.05,895291.68
908,3586494220604830,1/25/2013,525271.13,841678.69
909,3586494220604830,7/28/2009,722966.77,226767.32
910,3586494220604830,6/24/2000,90562.76,837497.48
911,3586494220604830,4/25/2005,208961.72,762224.05
912,3586494220604830,2/16/2011,321785.21,421923.81
913,3586494220604830,5/17/2002,310829.15,614627.51
914,3586494220604830,9/18/2015,78860.13,150640.93
915,3586494220604830,6/17/2017,382995.52,506838.98
916,3586494220604830,2/24/2018,170422.58,919154.04
917,3586494220604830,4/29/2016,192144.25,461101.87
918,3586494220604830,1/3/2007,695980.81,65284.82
919,3586494220604830,3/14/2000,36397.26,856866.8
920,3586494220604830,10/4/2000,637341.84,857198.32
921,3586494220604830,8/8/2012,937020.26,88246.03
922,3586494220604830,9/17/2022,944101.26,650133.39
923,3586494220604830,3/3/2000,590010.93,176841.0
924,3586494220604830,1/20/2009,135545.09,441825.1
925,3586494220604830,5/30/2017,429080.17,983514.91
926,3586494220604830,2/23/2002,178473.54,2655.59
927,3586494220604830,11/19/2008,973255.23,447596.18
928,3586494220604830,10/24/2013,451153.71,954170.82
929,3586494220604830,7/10/2014,893903.51,63278.07
930,3586494220604830,4/16/2019,454625.99,500415.76
931,3586494220604830,4/5/2003,217511.04,748684.53
932,3586494220604830,2/4/2004,609078.55,762746.76
933,3586494220604830,2/9/2016,338527.97,1968.7
934,3586494220604830,5/27/2003,715641.38,155156.15
935,3586494220604830,8/24/2021,535656.89,954365.51
936,3586494220604830,10/8/2020,858063.12,342664.76
937,3586494220604830,1/17/2006,178913.12,178728.75
938,3586494220604830,9/13/2013,453614.75,369264.55
939,3586494220604830,7/2/2015,846117.34,230583.78
940,3586494220604830,10/19/2007,417782.74,201455.24
941,3586494220604830,7/10/2012,70558.0,371375.43
942,3586494220604830,10/1/2022,900197.6,980005.56
943,3586494220604830,2/3/2013,211215.6,782860.39
944,3586494220604830,11/2/2002,225942.55,738124.35
945,3586494220604830,1/16/2021,974207.75,909632.79
946,3586494220604830,7/16/2010,341401.08,529216.36
947,3586494220604830,5/19/2016,184745.19,37074.3
948,3586494220604830,7/29/2005,988357.38,371135.15
949,3586494220604830,10/15/2003,734014.1,256836.07
950,3586494220604830,1/28/2020,681203.9,949457.72
951,3586494220604830,8/17/2010,107817.73,437555.21
952,3586494220604830,8/26/2000,671174.73,736760.11
953,3586494220604830,8/6/2016,234943.72,651814.96
954,3586494220604830,2/20/2019,526449.98,902278.88
955,3586494220604830,9/19/2017,988007.38,159713.65
956,3586494220604830,3/14/2010,697486.1,396405.19
957,3586494220604830,9/19/2020,650681.29,496607.1
958,3586494220604830,2/1/2017,386603.88,9913.39
959,3586494220604830,4/8/2005,76474.83,112568.35
960,3586494220604830,8/8/2014,871488.28,437041.3
961,3586494220604830,10/24/2009,334198.22,162117.55
962,3586494220604830,7/22/2005,681231.93,581462.91
963,3586494220604830,11/23/2018,675170.99,317231.33
964,3586494220604830,5/31/2004,17758.46,349661.37
965,3586494220604830,7/30/2019,535027.09,366093.95
966,3586494220604830,5/31/2003,332147.78,323833.75
967,3586494220604830,7/23/2006,672912.09,681815.78
968,3586494220604830,3/19/2002,350658.23,307356.54
969,3586494220604830,5/15/2015,866202.49,253930.18
970,3586494220604830,8/26/2011,449364.34,603599.88
971,3586494220604830,7/13/2002,522328.38,698428.89
972,3586494220604830,8/13/2005,753750.34,98197.07
973,3586494220604830,1/21/2003,187402.11,986766.18
974,3586494220604830,12/7/2006,74282.12,154830.37
975,3586494220604830,4/2/2004,611682.56,399055.13
976,3586494220604830,12/9/2001,647189.64,347505.64
977,3586494220604830,10/9/2011,583110.47,686387.67
978,3586494220604830,7/15/2014,450820.14,961430.91
979,3586494220604830,9/21/2012,453508.91,469087.85
980,3586494220604830,4/7/2006,387545.45,329684.42
981,3586494220604830,2/11/2013,937120.8,190976.67
982,3586494220604830,11/22/2003,915124.35,88712.53
983,3586494220604830,8/4/2014,613794.57,715637.34
984,3586494220604830,10/18/2002,616825.51,267247.18
985,3586494220604830,6/25/2018,533464.82,73173.62
986,3586494220604830,3/10/2018,22209.95,283463.83
987,3586494220604830,8/21/2020,163520.21,269256.01
988,3586494220604830,11/7/2014,951873.37,903958.75
989,3586494220604830,7/12/2011,289997.5,295109.9
990,3586494220604830,10/26/2010,734158.56,563089.16
991,3586494220604830,3/22/2013,405971.46,689775.58
992,3586494220604830,10/18/2001,390904.65,912769.43
993,3586494220604830,1/5/2005,827320.72,277055.5
994,3586494220604830,9/30/2003,677895.59,442967.38
995,3586494220604830,11/7/2008,719549.87,84994.35
996,3586494220604830,1/6/2018,558202.47,919355.02
997,3586494220604830,4/8/2008,391095.2,80854.17
998,3586494220604830,3/31/2015,70910.97,353616.4
999,3586494220604830,11/29/2017,512157.26,136482.9
1000,3586494220604830,12/11/2004,891128.68,91419.41
