id1,id2,tgl_transaksi,jumlah_debit,jumlah_kredit
537,5602219009751139,6/20/2013,851390.07,352901.45
538,5602219009751139,1/21/2015,950764.48,825849.26
539,5602219009751139,10/2/2012,914789.39,296824.98
540,5602219009751139,3/23/2019,442958.31,293808.72
541,5602219009751139,5/18/2014,617928.49,900795.5
542,5602219009751139,1/21/2001,865871.98,107557.12
543,5602219009751139,10/10/2012,717334.88,768721.02
544,5602219009751139,5/9/2002,51043.84,550019.52
545,5602219009751139,1/30/2010,940027.45,376456.63
546,5602219009751139,8/14/2003,28529.63,405134.51
547,5602219009751139,9/14/2002,349521.01,404295.96
548,5602219009751139,3/6/2015,683158.8,890925.7
549,5602219009751139,12/5/2001,490727.1,654365.07
550,5602219009751139,8/13/2018,822238.47,939870.14
551,5602219009751139,3/29/2012,253681.44,729649.5
552,5602219009751139,8/11/2005,691720.52,642957.69
553,5602219009751139,3/18/2016,24544.22,137587.65
554,5602219009751139,6/26/2008,170500.01,456735.26
555,5602219009751139,8/8/2022,572502.87,589435.44
556,5602219009751139,8/25/2015,260636.52,58230.63
557,5602219009751139,5/13/2016,739631.75,189410.23
558,5602219009751139,8/2/2004,232922.56,918670.97
559,5602219009751139,7/18/2011,494518.44,564619.16
560,5602219009751139,6/14/2014,343635.19,857281.24
561,5602219009751139,1/25/2022,602773.38,826054.58
562,5602219009751139,10/13/2013,865239.04,587901.17
563,5602219009751139,11/14/2003,728005.66,642854.57
564,5602219009751139,2/13/2012,730230.65,82052.44
565,5602219009751139,11/17/2006,428130.07,222034.07
566,5602219009751139,7/1/2000,859761.85,367605.77
567,5602219009751139,5/29/2020,68459.03,549720.72
568,5602219009751139,7/14/2011,686190.66,939387.81
569,5602219009751139,10/8/2006,234305.94,327356.2
570,5602219009751139,12/22/2001,178249.7,19137.85
571,5602219009751139,2/17/2000,466771.27,90632.02
572,5602219009751139,7/25/2006,560741.82,186077.35
573,5602219009751139,6/30/2018,483642.53,527832.75
574,5602219009751139,3/28/2015,118450.72,198758.08
575,5602219009751139,10/22/2022,774131.06,434029.93
576,5602219009751139,3/5/2004,223718.3,788708.27
577,5602219009751139,11/30/2008,837626.05,671628.71
578,5602219009751139,7/17/2017,245905.46,479037.73
579,5602219009751139,7/11/2006,944214.73,468225.65
580,5602219009751139,10/8/2010,266054.35,603975.66
581,5602219009751139,8/14/2006,662841.78,821060.49
582,5602219009751139,12/15/2006,965641.99,699431.1
583,5602219009751139,9/28/2011,232772.76,309193.17
584,5602219009751139,8/16/2004,991275.78,106039.14
585,5602219009751139,2/24/2004,918052.5,233388.81
586,5602219009751139,6/26/2009,626707.81,449313.62
587,5602219009751139,10/17/2003,996485.26,709980.26
588,5602219009751139,12/25/2008,623684.85,429750.72
589,5602219009751139,7/22/2018,346860.92,572182.63
590,5602219009751139,7/25/2005,903900.21,48498.27
591,5602219009751139,1/8/2017,218525.7,2716.12
592,5602219009751139,6/19/2020,703606.96,554460.98
593,5602219009751139,9/20/2014,499893.44,384923.79
594,5602219009751139,12/8/2002,704856.03,618819.14
595,5602219009751139,3/5/2019,715762.91,78593.09
596,5602219009751139,8/27/2010,47049.18,313706.43
597,5602219009751139,12/30/2014,443846.64,616746.07
598,5602219009751139,10/29/2008,865146.81,580987.82
599,5602219009751139,7/23/2003,931890.17,40992.42
600,5602219009751139,4/8/2020,402437.58,120951.17
601,5602219009751139,7/12/2008,822987.21,384357.98
602,5602219009751139,8/25/2021,138209.05,53153.72
603,5602219009751139,12/29/2018,716224.46,281323.05
604,5602219009751139,1/3/2009,557800.19,243322.74
605,5602219009751139,7/24/2007,318740.61,696541.92
606,5602219009751139,10/14/2010,982779.73,926904.13
607,5602219009751139,8/18/2003,996330.1,120064.78
608,5602219009751139,10/16/2003,846493.9,847417.8
609,5602219009751139,11/7/2002,113782.47,240393.92
610,5602219009751139,7/29/2011,178806.75,691158.59
611,5602219009751139,6/11/2021,648088.29,716265.31
612,5602219009751139,1/23/2022,528156.21,909079.35
613,5602219009751139,4/20/2004,895747.79,509652.42
614,5602219009751139,11/11/2014,190974.31,735863.18
615,5602219009751139,5/25/2009,121018.85,616520.12
616,5602219009751139,4/19/2020,681194.55,531123.19
617,5602219009751139,8/26/2015,737724.35,650969.23
618,5602219009751139,2/11/2014,849975.51,846266.75
619,5602219009751139,8/26/2009,385782.82,509264.25
620,5602219009751139,5/16/2015,361093.78,419294.09
621,5602219009751139,6/2/2003,651340.68,818824.98
622,5602219009751139,9/1/2008,168347.51,187805.26
623,5602219009751139,4/29/2007,734576.5,155962.28
624,5602219009751139,9/29/2011,761088.01,502987.77
625,5602219009751139,6/11/2009,742109.96,224259.02
626,5602219009751139,2/11/2014,797842.48,804197.08
627,5602219009751139,7/2/2001,363693.14,405424.93
628,5602219009751139,1/20/2012,722528.49,86370.52
629,5602219009751139,7/31/2017,171362.51,700551.58
630,5602219009751139,12/12/2022,181863.45,142655.96
631,5602219009751139,7/16/2003,174815.65,450277.58
632,5602219009751139,10/17/2000,699053.73,214265.15
633,5602219009751139,11/9/2012,455907.07,634253.25
634,5602219009751139,1/3/2007,449670.85,998049.67
635,5602219009751139,1/14/2017,64624.45,704426.98
636,5602219009751139,2/26/2002,123222.64,95158.25
637,5602219009751139,10/16/2020,702076.81,444841.48
638,5602219009751139,4/4/2007,520304.19,463778.58
639,5602219009751139,12/24/2022,25277.56,222450.04
640,5602219009751139,12/6/2013,783996.29,827428.71
641,5602219009751139,11/26/2004,37107.57,177794.98
642,5602219009751139,3/11/2019,930608.69,819344.11
643,5602219009751139,12/11/2001,34802.82,85744.02
644,5602219009751139,10/21/2005,637283.81,187029.87
645,5602219009751139,12/7/2015,583996.03,367360.1
646,5602219009751139,2/4/2000,741487.63,634196.72
647,5602219009751139,7/6/2020,769251.49,982879.15
648,5602219009751139,8/8/2021,480885.35,390060.81
649,5602219009751139,5/20/2004,932687.34,620785.57
650,5602219009751139,5/5/2019,906947.52,457089.99
651,5602219009751139,12/12/2013,649049.24,294081.52
652,5602219009751139,5/10/2018,167022.67,91681.11
653,5602219009751139,9/6/2013,567123.53,379399.68
654,5602219009751139,5/9/2021,576376.92,300130.92
655,5602219009751139,8/20/2008,882841.3,519007.03
656,5602219009751139,5/8/2006,180351.03,468656.25
657,5602219009751139,10/18/2006,679023.64,25348.98
658,5602219009751139,1/23/2011,646770.97,48474.11
659,5602219009751139,6/2/2021,603408.43,214271.99
660,5602219009751139,7/9/2009,546386.49,336180.07
661,5602219009751139,6/20/2008,285178.42,602835.36
662,5602219009751139,1/9/2018,64395.03,391750.18
663,5602219009751139,10/1/2017,740917.25,762473.62
664,5602219009751139,5/12/2019,181053.1,554817.58
665,5602219009751139,9/12/2003,183787.77,298575.32
666,5602219009751139,9/18/2019,734290.3,327811.06
667,5602219009751139,5/21/2008,432174.44,365787.25
668,5602219009751139,8/6/2009,713744.1,958508.78
669,5602219009751139,11/29/2002,259856.98,318234.61
670,5602219009751139,10/19/2007,527335.89,31644.97
671,5602219009751139,9/21/2012,29869.31,277620.47
672,5602219009751139,9/13/2013,196523.01,615767.32
673,5602219009751139,2/20/2013,839127.65,896875.49
674,5602219009751139,2/5/2006,204978.75,703960.79
675,5602219009751139,11/6/2007,781917.94,128498.14
676,5602219009751139,12/20/2005,183793.69,994839.18
677,5602219009751139,2/8/2006,891028.73,450798.93
678,5602219009751139,6/11/2003,868824.96,313873.76
679,5602219009751139,4/2/2012,366209.51,412602.15
680,5602219009751139,3/26/2001,230249.84,2326.32
681,5602219009751139,7/15/2022,347219.58,954420.41
682,5602219009751139,4/8/2002,612962.5,527062.7
683,5602219009751139,8/16/2000,356631.27,464086.54
684,5602219009751139,12/20/2011,610291.69,209821.97
685,5602219009751139,5/18/2016,326378.62,491300.8
686,5602219009751139,6/22/2002,170611.39,558979.65
687,5602219009751139,4/19/2002,846601.5,620157.24
688,5602219009751139,11/19/2008,665448.17,367821.81
689,5602219009751139,1/29/2010,401360.21,689686.58
690,5602219009751139,8/29/2004,395977.05,234856.05
691,5602219009751139,3/3/2013,964511.03,259405.03
692,5602219009751139,10/29/2013,633780.08,772489.69
693,5602219009751139,12/13/2022,800084.27,286755.62
694,5602219009751139,1/7/2016,665179.13,419039.09
695,5602219009751139,3/26/2022,285882.47,182435.14
696,5602219009751139,12/4/2021,601196.05,497271.02
697,5602219009751139,10/13/2010,670975.65,759692.43
698,5602219009751139,3/13/2020,705673.29,656066.91
699,5602219009751139,2/7/2020,972369.76,866398.76
700,5602219009751139,9/9/2015,2991.08,863835.07
701,5602219009751139,2/19/2008,703181.73,122082.53
702,5602219009751139,12/25/2009,564799.27,214164.32
703,5602219009751139,9/19/2014,808329.96,903561.96
704,5602219009751139,9/25/2001,185636.75,152740.14
705,5602219009751139,2/21/2013,811173.08,898707.65
706,5602219009751139,8/28/2001,702458.94,237875.84
707,5602219009751139,5/2/2001,931104.17,46372.59
708,5602219009751139,7/29/2000,949.86,833077.03
709,5602219009751139,12/10/2010,998926.78,134053.93
710,5602219009751139,12/2/2018,988538.81,572439.56
711,5602219009751139,9/20/2014,907830.55,185869.2
712,5602219009751139,8/25/2005,117574.65,660636.02
713,5602219009751139,10/24/2018,487726.38,912807.47
714,5602219009751139,10/1/2005,729977.89,814968.18
715,5602219009751139,4/10/2002,496571.63,155153.37
716,5602219009751139,3/29/2006,71364.04,375243.17
717,5602219009751139,1/18/2019,612328.59,726739.89
718,5602219009751139,7/28/2005,733183.92,744252.64
719,5602219009751139,8/16/2015,322109.42,664191.42
720,5602219009751139,7/6/2016,792322.25,650368.4
721,5602219009751139,7/4/2013,457563.65,891454.78
722,5602219009751139,4/30/2007,212290.54,92296.51
723,5602219009751139,2/5/2001,201757.48,105157.26
724,5602219009751139,1/27/2022,451851.88,773068.08
725,5602219009751139,8/3/2006,707040.3,300588.54
726,5602219009751139,4/20/2003,130940.75,301579.19
727,5602219009751139,3/22/2017,379297.45,64032.09
728,5602219009751139,7/18/2022,876910.97,748366.57
729,5602219009751139,11/4/2005,494833.95,909687.24
730,5602219009751139,12/31/2001,307178.55,82040.77
731,5602219009751139,2/13/2010,427242.64,360057.77
732,5602219009751139,1/24/2021,167824.77,95163.71
733,5602219009751139,6/1/2007,350842.29,777525.03
734,5602219009751139,6/19/2000,195787.35,192886.62
735,5602219009751139,9/4/2020,113570.55,493888.05
736,5602219009751139,7/29/2013,321034.34,307069.71
737,5602219009751139,12/11/2014,224559.34,589561.0
738,5602219009751139,3/27/2010,419453.73,158287.64
739,5602219009751139,10/11/2022,960351.92,315105.21
740,5602219009751139,8/10/2006,277163.95,202723.93
741,5602219009751139,1/14/2001,882771.98,968857.78
742,5602219009751139,10/6/2000,253570.14,137890.1
743,5602219009751139,5/3/2000,364939.77,821892.31
744,5602219009751139,2/17/2012,241877.05,952306.3
745,5602219009751139,11/4/2013,578139.49,487004.03
746,5602219009751139,10/26/2010,735080.62,592800.9
747,5602219009751139,2/19/2007,517059.82,260598.9
748,5602219009751139,8/27/2006,444186.89,372217.93
749,5602219009751139,2/28/2020,641341.1,831744.32
750,5602219009751139,3/1/2001,670299.35,582928.44
751,5602219009751139,7/3/2021,734471.77,196335.0
752,5602219009751139,8/5/2022,259802.3,221768.16
753,5602219009751139,8/8/2005,835309.59,702058.73
754,5602219009751139,7/28/2000,111599.63,842065.5
755,5602219009751139,5/12/2000,737473.62,83106.95
756,5602219009751139,1/10/2015,353086.61,709485.91
757,5602219009751139,7/12/2015,858600.67,84536.57
758,5602219009751139,12/23/2001,786246.22,677959.37
759,5602219009751139,7/5/2009,425306.78,625225.67
760,5602219009751139,6/24/2003,435909.03,224881.38
761,5602219009751139,10/9/2016,868512.95,430034.65
762,5602219009751139,3/4/2013,601901.11,279966.18
763,5602219009751139,6/17/2007,786674.13,680657.55
764,5602219009751139,3/3/2004,823619.19,396935.11
765,5602219009751139,5/26/2010,612798.76,822235.44
766,5602219009751139,2/18/2017,218600.29,47658.45
767,5602219009751139,7/31/2002,309057.71,496194.68
768,5602219009751139,2/14/2001,435963.95,538393.48
769,5602219009751139,4/27/2005,699344.08,84621.21
770,5602219009751139,9/7/2009,883091.96,428864.19
771,5602219009751139,7/15/2012,843483.08,329303.14
772,5602219009751139,4/10/2002,965746.36,733989.35
773,5602219009751139,11/18/2014,897857.25,74011.38
774,5602219009751139,10/4/2008,259713.25,290565.92
775,5602219009751139,9/16/2021,253556.02,608638.52
776,5602219009751139,4/23/2006,732578.56,38565.37
777,5602219009751139,1/16/2013,581648.64,816504.01
778,5602219009751139,10/13/2017,447267.25,855627.94
779,5602219009751139,7/27/2000,826935.04,350310.85
780,5602219009751139,12/4/2006,155540.11,963187.4
781,5602219009751139,12/15/2013,888179.3,127671.79
782,5602219009751139,6/5/2005,544713.07,911646.47
783,5602219009751139,11/22/2004,369012.82,545947.86
784,5602219009751139,10/5/2021,303937.12,5604.23
785,5602219009751139,2/16/2010,128250.07,426802.73
786,5602219009751139,4/23/2015,709380.59,793759.73
787,5602219009751139,2/3/2014,165229.5,733628.4
788,5602219009751139,5/8/2012,423811.01,28780.35
789,5602219009751139,6/20/2000,957534.92,766393.16
790,5602219009751139,5/5/2010,131327.18,164486.48
791,5602219009751139,11/29/2009,684392.39,670273.29
792,5602219009751139,1/3/2009,381026.14,306076.33
793,5602219009751139,5/29/2008,86440.93,283933.66
794,5602219009751139,1/17/2011,766794.74,987671.12
795,5602219009751139,7/27/2006,271264.49,659058.15
796,5602219009751139,6/12/2012,815350.07,733751.71
797,5602219009751139,1/6/2005,863414.32,902009.21
798,5602219009751139,11/13/2018,822657.01,405874.58
799,5602219009751139,8/23/2009,708144.45,695464.48
800,5602219009751139,2/13/2008,287393.12,477744.84
801,5602219009751139,10/21/2015,489467.11,718788.32
802,5602219009751139,10/13/2012,471033.0,629124.58
803,5602219009751139,5/18/2000,932980.2,777716.28
804,5602219009751139,1/11/2019,102335.89,310024.63
805,5602219009751139,4/16/2014,209306.24,918991.2
806,5602219009751139,7/14/2002,51627.01,286314.75
807,5602219009751139,9/17/2000,905238.81,893103.51
808,5602219009751139,12/12/2022,341114.03,741184.67
809,5602219009751139,12/3/2002,427855.08,132923.8
810,5602219009751139,12/11/2005,665558.15,422006.87
811,5602219009751139,11/24/2014,883837.44,9579.3
812,5602219009751139,8/26/2007,150063.79,220786.44
813,5602219009751139,7/10/2004,508900.9,411142.32
814,5602219009751139,7/28/2016,221304.51,606013.62
815,5602219009751139,11/21/2017,549825.28,600999.95
816,5602219009751139,10/22/2000,649239.45,655718.14
817,5602219009751139,3/19/2004,987081.16,132033.22
818,5602219009751139,12/24/2005,579705.68,35142.71
819,5602219009751139,12/9/2001,44843.44,865668.29
820,5602219009751139,3/21/2014,679418.69,298027.83
821,5602219009751139,9/8/2009,134454.95,409050.64
822,5602219009751139,10/1/2002,97134.98,916974.52
823,5602219009751139,7/10/2006,833345.11,173744.29
824,5602219009751139,4/29/2022,564266.19,84991.37
825,5602219009751139,9/21/2009,211827.66,47240.72
826,5602219009751139,12/28/2009,529990.05,938988.51
827,5602219009751139,11/18/2010,551065.49,417589.48
828,5602219009751139,3/14/2018,547976.07,232296.52
829,5602219009751139,8/8/2010,417088.86,219762.81
830,5602219009751139,11/30/2009,825188.64,515910.18
831,5602219009751139,12/9/2002,245695.82,5013.72
832,5602219009751139,1/15/2000,192586.28,166551.67
833,5602219009751139,9/14/2019,949786.16,196793.07
834,5602219009751139,5/24/2015,563537.06,327503.09
835,5602219009751139,10/13/2002,446886.78,159790.81
836,5602219009751139,10/3/2015,650359.74,656369.57
837,5602219009751139,7/18/2005,84315.51,423890.23
838,5602219009751139,10/15/2003,438545.79,225857.98
839,5602219009751139,8/23/2020,985768.85,819751.85
840,5602219009751139,6/12/2010,651419.63,100209.73
841,5602219009751139,3/23/2003,205696.32,977702.31
842,5602219009751139,5/30/2021,61732.22,209321.28
843,5602219009751139,1/19/2003,409606.94,633834.21
844,5602219009751139,12/20/2021,404421.28,657.31
845,5602219009751139,6/15/2016,453730.63,316454.96
846,5602219009751139,7/17/2016,931057.59,205235.97
847,5602219009751139,6/8/2022,455845.45,167769.39
848,5602219009751139,2/22/2014,882787.25,380005.27
849,5602219009751139,12/27/2014,642824.64,989594.99
850,5602219009751139,1/18/2021,620328.68,93946.1
851,5602219009751139,1/7/2016,970340.71,261511.61
852,5602219009751139,9/11/2019,9005.21,281453.6
853,5602219009751139,5/24/2011,991990.72,607884.56
854,5602219009751139,11/28/2006,5489.86,188268.98
855,5602219009751139,10/27/2007,890131.29,729842.96
856,5602219009751139,4/17/2017,722062.45,758635.42
857,5602219009751139,9/10/2019,215298.16,479752.0
858,5602219009751139,8/25/2012,35526.75,920988.23
859,5602219009751139,12/2/2011,933182.21,567476.14
860,5602219009751139,4/28/2016,269912.81,272853.5
861,5602219009751139,8/13/2001,323525.01,702800.71
862,5602219009751139,9/25/2015,101615.71,304936.98
863,5602219009751139,8/23/2021,244094.17,6244.84
864,5602219009751139,4/7/2014,313297.65,94954.95
865,5602219009751139,2/1/2003,836275.3,150121.87
866,5602219009751139,7/23/2019,714356.38,779604.98
867,5602219009751139,4/20/2001,429469.33,575975.92
868,5602219009751139,3/6/2004,866172.4,851863.69
869,5602219009751139,11/25/2022,788811.48,875625.16
870,5602219009751139,3/23/2012,663375.75,343942.81
871,5602219009751139,10/26/2011,610521.1,509139.87
872,5602219009751139,10/2/2006,821744.9,487363.63
873,5602219009751139,9/14/2022,603948.2,764797.34
874,5602219009751139,1/25/2019,754632.5,642140.53
875,5602219009751139,9/29/2015,753902.21,280152.0
876,5602219009751139,1/26/2006,871811.05,512741.49
877,5602219009751139,9/8/2022,871052.07,765047.69
878,5602219009751139,3/18/2000,774762.97,109621.67
879,5602219009751139,8/17/2020,616941.87,727429.16
880,5602219009751139,11/18/2004,179070.65,147852.7
881,5602219009751139,8/19/2014,529767.24,801480.61
882,5602219009751139,3/22/2004,448968.21,657082.2
883,5602219009751139,3/31/2007,760408.67,140788.38
884,5602219009751139,4/1/2003,872118.61,894081.63
885,5602219009751139,6/12/2004,832926.08,321105.88
886,5602219009751139,7/3/2003,393521.79,362046.82
887,5602219009751139,10/31/2017,584043.05,725637.72
888,5602219009751139,10/12/2007,488304.85,638615.17
889,5602219009751139,11/5/2021,567166.01,336487.96
890,5602219009751139,9/18/2018,728731.47,121092.65
891,5602219009751139,7/26/2015,617511.84,426987.24
892,5602219009751139,9/2/2022,56875.87,96996.9
893,5602219009751139,7/29/2018,540061.32,371267.79
894,5602219009751139,12/19/2000,499040.08,393047.31
895,5602219009751139,8/9/2005,9367.5,485749.6
896,5602219009751139,1/27/2022,100347.87,964007.69
897,5602219009751139,11/20/2010,716124.13,693860.19
898,5602219009751139,2/21/2015,285369.42,164948.43
899,5602219009751139,4/1/2002,89349.53,490722.2
900,5602219009751139,2/24/2017,287333.34,739224.32
901,5602219009751139,5/11/2014,750268.27,522459.65
902,5602219009751139,9/20/2013,200440.61,577067.71
903,5602219009751139,2/22/2022,603144.42,146350.51
904,5602219009751139,3/27/2016,378294.85,701772.73
905,5602219009751139,12/4/2006,232475.37,169392.16
906,5602219009751139,12/4/2016,674298.76,34850.1
907,5602219009751139,8/22/2015,213579.38,826638.52
908,5602219009751139,8/27/2010,115359.87,969540.69
909,5602219009751139,12/18/2014,6952.0,350019.24
910,5602219009751139,11/12/2018,482424.75,563847.23
911,5602219009751139,7/13/2009,194493.44,76533.86
912,5602219009751139,8/25/2010,330179.94,843251.18
913,5602219009751139,4/5/2013,778652.2,394641.07
914,5602219009751139,1/3/2017,708918.07,376428.02
915,5602219009751139,3/14/2004,770954.2,912806.11
916,5602219009751139,12/12/2018,179864.04,945679.03
917,5602219009751139,2/25/2007,217324.63,553613.93
918,5602219009751139,6/18/2021,719244.77,282543.66
919,5602219009751139,9/5/2017,70821.14,766185.78
920,5602219009751139,12/27/2007,503182.72,355110.23
921,5602219009751139,10/3/2001,895701.38,872576.31
922,5602219009751139,4/17/2002,720016.01,391345.34
923,5602219009751139,5/22/2005,912564.38,133618.65
924,5602219009751139,8/31/2014,176848.77,582051.68
925,5602219009751139,10/29/2010,646068.53,664523.66
926,5602219009751139,10/13/2015,347930.96,631751.37
927,5602219009751139,1/20/2018,670267.92,340619.56
928,5602219009751139,6/23/2009,369410.16,688514.66
929,5602219009751139,11/9/2020,948404.59,463683.54
930,5602219009751139,10/14/2009,319548.98,173708.56
931,5602219009751139,9/5/2022,138308.3,545980.12
932,5602219009751139,9/1/2021,57992.9,861068.64
933,5602219009751139,12/24/2018,710066.91,464835.02
934,5602219009751139,8/30/2018,576109.17,967826.86
935,5602219009751139,12/16/2019,24113.64,54947.17
936,5602219009751139,4/26/2004,559256.66,779367.33
937,5602219009751139,6/19/2016,60259.09,436926.54
938,5602219009751139,8/30/2018,874394.33,930009.25
939,5602219009751139,11/22/2001,72184.4,619739.78
940,5602219009751139,1/19/2006,997602.98,703163.32
941,5602219009751139,2/25/2010,81229.28,212585.9
942,5602219009751139,8/28/2012,130140.78,427595.34
943,5602219009751139,5/19/2005,84321.64,565291.54
944,5602219009751139,10/22/2011,644764.1,969321.55
945,5602219009751139,6/12/2000,567346.02,711986.46
946,5602219009751139,2/14/2005,510292.76,891890.37
947,5602219009751139,11/22/2000,769350.99,782437.43
948,5602219009751139,8/16/2004,563792.62,275102.65
949,5602219009751139,3/8/2018,615105.11,927895.56
950,5602219009751139,3/17/2003,535983.77,186699.33
951,5602219009751139,11/8/2021,317444.8,376844.57
952,5602219009751139,11/4/2013,613047.88,199840.29
953,5602219009751139,11/23/2006,65091.82,14301.63
954,5602219009751139,7/10/2000,631054.04,819652.5
955,5602219009751139,4/7/2000,378428.65,233599.0
956,5602219009751139,7/19/2003,177398.92,452482.73
957,5602219009751139,1/13/2022,10360.77,746576.83
958,5602219009751139,2/4/2010,167647.75,770621.09
959,5602219009751139,4/25/2017,144123.3,317696.26
960,5602219009751139,6/15/2007,779689.95,336819.94
961,5602219009751139,11/23/2021,745236.77,217259.89
962,5602219009751139,11/11/2012,966050.81,601972.14
963,5602219009751139,1/18/2010,986746.04,377523.36
964,5602219009751139,11/9/2009,583498.36,916300.44
965,5602219009751139,10/26/2018,791076.87,404842.96
966,5602219009751139,9/6/2016,102224.8,822104.16
967,5602219009751139,7/14/2007,996745.69,655587.09
968,5602219009751139,8/16/2017,989264.28,697390.2
969,5602219009751139,4/5/2000,920494.82,282355.67
970,5602219009751139,9/17/2020,869352.79,207979.35
971,5602219009751139,4/22/2007,806706.3,361801.85
972,5602219009751139,3/16/2009,320732.1,362240.11
973,5602219009751139,7/3/2001,863126.05,855402.75
974,5602219009751139,6/12/2012,594239.52,371192.43
975,5602219009751139,8/14/2007,405183.83,150390.86
976,5602219009751139,10/17/2012,172818.59,639549.26
977,5602219009751139,5/12/2008,333898.17,59825.73
978,5602219009751139,4/7/2009,945067.92,230146.28
979,5602219009751139,5/13/2003,451274.77,345732.37
980,5602219009751139,8/17/2001,317422.42,556885.87
981,5602219009751139,1/22/2007,766979.69,889916.06
982,5602219009751139,4/11/2014,285966.62,88441.35
983,5602219009751139,9/3/2014,590506.92,801708.1
984,5602219009751139,9/26/2006,644955.37,335437.75
985,5602219009751139,7/12/2001,648869.64,495378.0
986,5602219009751139,11/28/2016,595920.3,114530.52
987,5602219009751139,3/23/2009,495254.04,802871.16
988,5602219009751139,8/29/2010,464667.66,365683.76
989,5602219009751139,8/20/2003,385456.64,156452.26
990,5602219009751139,1/16/2019,54781.11,826197.62
991,5602219009751139,1/13/2008,556689.06,38405.52
992,5602219009751139,3/7/2010,342808.39,413430.79
993,5602219009751139,9/1/2009,471850.31,847674.07
994,5602219009751139,12/6/2004,526380.09,475719.32
995,5602219009751139,6/6/2005,155257.0,134638.21
996,5602219009751139,3/8/2013,926428.18,607480.24
997,5602219009751139,11/13/2022,923033.8,460124.65
998,5602219009751139,4/26/2014,546209.33,866153.4
999,5602219009751139,11/7/2013,442290.72,490760.79
1000,5602219009751139,2/25/2022,880679.2,575967.82
